,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
DATA.906826,SFRP1,MKX,BTG3,DKK1,FGF12,TACSTD2,PLAC8,LAYN,RBP7,ANK1,TMEFF2,CCDC85A,ARMC4,PRR16,NID2,BDNF,TDRD12,MOK,PCDH9,RRAS,ST6GALNAC5,CST6,ARHGEF25,MYLK,NPTX1,SLIT2,F3,DNAH7,CYB5R2,CTNND2,FGF2,GFRA1,CAV1,FGFR1,FRS2,OS9,AOX1,CAV2,TGFBR3,RELN,TLE4,ZNF385B,GINS4,ELAVL2,UCHL1,MOXD1,RAMP1,MAL,GAL,PVRL3,BMP4,AK5,TSPYL5,NMU,PTPRM,AGTR1,FSTL1,RGS5,NLRP10,LPAR1,UTP20,SEL1L3,CTSC,TBC1D8,ARL1,PLK2,CYR61,SORL1,KCNMA1,ADM,EPHA4,PRKCDBP,NR2F2,KHDRBS3,EVA1C,VIM,RIMS2,ABCA5,RRAGD,RNF182,ALDH2,METTL1,CNKSR3,CCBE1,ZNF135,ASS1,TWIST1,FOXF2,SLC26A2,CNOT2,MITF,FBLN2,CD82,TUBB6,WDR69,LOX,ZNF415,CTDSP2,PPME1,DST,UGCG,PTPLA,GRB10,C21orf91,DKK3,YEATS4,SOCS6,PDE1C,CDKN2A,TMEM98,CHPT1,FKBP10,STXBP6,FGF5,IRX3,FOSL1,SULF2,COL12A1,PKP2,PIP4K2C,PPARG,OSR2,SPINT2,STC2,DDIT4,HOOK3,DDX60L,ADORA2B,CDK4,AGPAT9,LGALS3,ISL1,RAD18,ID2,CRIM1,NETO2,PHLDB2,PLBD1,LIMCH1,HSPA1A,SIX1,ITGA6,LHX9,HOXB7,PPAPDC1B,BAMBI,SEMA3B,CTGF,FAM20C,CPT1C,ADK,DDHD2,KLF13,AKAP12,HERC4,FJX1,MAP1B,BASP1,C11orf70,DLC1,TBC1D2,SH3PXD2B,PTGFRN,AHNAK2,DSP,TWSG1,SLFN11,GULP1,DCTN2,SLC16A3,CD44,PPIF,NPR3,DCBLD2,CD9,PTRF,PHLDA1,PTGR1,ZNF300,TIMP2,PITPNC1,MC4R,COL7A1,HLA-C,PODXL,NFKBIZ,POLB,DUSP4,ZDHHC2,FIGN,HLA-B,LAMA3,SOCS5,GSR,DRAP1,SNAPC1,PSTPIP2,CAMK2N1,ZNF667,COL9A3,SLC6A15,AP1M2,PROSC,S100A6,NRG1,GLIPR2,CTSZ,IRF2BP2,RAB15,SAMD5,PLEK2,WHSC1L1,ZNF880,OTUD1,HSBP1L1,SERPINE2,KCNB1,DPYD,ITGB5,DTX4,ARHGAP29,CFL2,PMEPA1,DAP,ZFP82,EPS8,CDH2,SPRY2,PLIN2,QPCT,SLC35F3,CXCR4,MICAL2,ANKRD28,IRX2,SOCS2,VEGFC,PYCR1,AP3M2,MOCOS,BRF2,EIF4EBP1,CHST11,CSTF3,PPL,FAM64A,NGEF,SERPINB6,MLF1,NRN1,BCAR3,FAM46A,IRF3,DUSP5,MAN2A1,NEK7,FHL2,WASF3,ZNF331,CELSR1,ERCC2,GLRB,RAB31,UCP2,PRSS23,EFEMP1,TSPAN5,FAM43A,TRPC4,NOV,CMTM8,MESP1,PIH1D1,DMRTA1,NDC80,ZNF329,GLI3,RASEF,LYST,ADAMTS1,FHOD3,C5orf42,GALNT14,CALR,MT1F,ID4,LTBR,EPDR1,IGF2BP2,BAG4,RBM24,CDC42EP3,NAT14,PDP1,TESC,CCND1,RUNDC3B,MYL9,DALRD3,RBM47
DATA.687983,ALX1,PAX6,APRT,FZD8,NELL2,ISL1,PCDH9,TUBB2B,SLIT2,ID4,RIMS2,CAV1,VGLL3,FSTL1,RGS20,TPD52L1,TMEM170B,ROBO2,CTCFL,NR2F2,CTSC,CDC42EP3,PALLD,S100A10,PRNP,TBX2,PERP,SLC6A15,CAV2,TES,CTSZ,LGALS3,PNMAL1,CRMP1,PRSS23,TUBA4A,CDK6,S100A6,TGFBI,PDGFC,HSF2,NACAD,RBPMS2,PDLIM1,PLS1,SEL1L3,CAST,GAL,TOX,CTHRC1,ARPC1B,DSG2,TMEM59L,TSPAN13,STAMBPL1,SEMA3D,NEFH,SERPINB1,IGHMBP2,HENMT1,GNAI1,SNX7,APLP1,TPBG,SPRY2,VIM,ME1,PLBD1,ZNF415,NFKBIZ,FHL2,ELP4,ZNF467,RBP7,TRPS1,MAL2,C17orf97,DUSP4,ADORA2B,HSD17B8,PHLDA1,ETS2,S1PR1,SGK1,MSX1,RNF182,HEY1,DUSP5,UBE2E2,PPP1R14A,CITED2,SMARCA2,DSP,DUSP6,TCEA3,C11orf24,VSTM2B,SUV420H1,TSPYL5,ZBTB20,DPP7,PRTFDC1,CYTL1,CFL2,TUBA1A,NFIL3,HSPA1A,ITGA2,KIF1A,CHKA,BDP1,CSTF2T,MGLL,ZNF239,ZFP82,DDHD2,KRT7,SQRDL,ZNF853,MDK,PPAPDC1B,TACSTD2,PBX3,CTTN,DACT3,PVRL3,THBS3,ZNF135,PLEK2,HOXA9,PIWIL1,LTBR,OXR1,SAMD5,CRISPLD1,JUN,ARL4A,HOOK3,AK4,ATP1B1,PTBP2,CPT1C,MEX3B,ZHX2,NPTX2,PPFIA1,LRRC73,EPS8,F3,CHCHD7,SMARCA4,C15orf41,FBXO6,ARNTL2,PXDN,SYT11,TPM2,SLC7A10,MANBA,ECEL1,MX1,TEX14,GALNT3,RAB27A,TAGLN2,CABYR,ORAOV1,ENC1,ASH2L,FADD,PMAIP1,KCNK1,FJX1,NDUFV1,RAB32,MREG,UGCG,MNS1,CHST8,TM7SF2,DENND2D,PDE9A,STC2,UPP1,KLF5,BOLA1,CDH2,MFSD6,PAG1,WASF3,RAB6B,TMEM98,IGFBP2,SFRP5,NMU,CHGA,SORL1,XBP1,GPX7,INA,GSC,FOXF1,SERPINE2,ARL4C,FBXO32,GPR124,HOXA7,TRIM45,PPM1D,C2orf69,DSE,BCAS3,DLC1,ARHGEF25,ZC3H12C,SSBP3,SDC4,DSCR6,ZFP64,YBX2,TMEM2,ELOVL4,MT1A,HAPLN1,ASS1,FAM46A,FAM129B,NEFL,PHLDB2,TMEM45A,GABRD,WHSC1L1,GCH1,SOX8,BCAS4,CC2D2A,CHMP2B,TCF4,PLAU,ZNF518B,MAP1B,TCF12,CYBA,PRKCZ,FAM184A,RAB20,FKBP10,RSPH9,IRS2,CLDN1,FOS,MYEF2,FOXP1,MOCS3,C3orf14,AGPAT9,DNM3,ANKRD26,TICAM1,NAV2,BAG4,FOXL2,SATB2,MGMT,NHLRC1,MME,GABRB3,SLC16A3,C12orf29,ESRP1,CXCL2,EPSTI1,MYO1B,CRLF1,ZEB1,MESP1,TNFAIP3,FIGN,TSPAN5,FAM155A,MAN2A1,TM2D2,ANXA4,TANK,CAND2,IER2,GAS1,MYH10,USP53,LAMA3,PKIB,IFNLR1,SULF2,POLB,C7orf13,ZNF682,BRF2,KLF4,CLIP3,TBC1D2
DATA.910927,TNNC1,UGT2B7,C2orf88,MAL,MSX1,CA8,PLBD1,TNFRSF11B,CRYM,HOXA9,FGF18,ID4,RBP7,FRZB,PDPN,C10orf107,TRPC6,ITLN1,TPD52L1,MYLK,SCIN,PRRX2,SLC44A3,SLIT2,PNMAL1,CYB5R2,BASP1,SPRY1,PKP2,CTTNBP2,ANK1,ACSM3,PTGER2,ROBO2,CA12,MECOM,CDCA7L,PCSK5,GPX7,SDC2,HSPA1A,TMEM37,MFAP2,ZHX2,NR2F2,TGFBI,PLLP,MDK,LYSMD2,ADAMTS9,KAZALD1,LYPLAL1,ISYNA1,PSMB9,RAB15,CLGN,TFPI2,HOXD8,C3orf14,NR3C1,NTN4,B3GALNT1,SORL1,CSPG5,KLF5,GLIS3,DKK1,ANXA4,CRYL1,TMEM101,KIF26A,JAK1,SEMA3D,NT5C,RAB34,RIPK2,SPRY2,MERTK,IQGAP2,GPR160,DTX4,TOX3,CTH,COL18A1,CNKSR3,SCPEP1,STAMBPL1,SQRDL,GSTO2,APOA1,ME1,PXDN,GULP1,COBLL1,JAG1,STX18,SLC36A4,TRIM71,DSCAML1,PPP1R14A,BMP4,TES,KLHDC9,INSIG1,TPK1,PRTFDC1,PMEPA1,CHST9,COL4A1,HLA-B,NFIB,CD200,SPINT2,FBLN2,TTC28,OSGIN2,SLC26A2,MNX1,IGFBP3,PARD6B,HOXD1,MANSC1,TACSTD2,SOX17,LYPD6,FAM20C,MYL9,TRNP1,RBM47,PVRL3,PTPRM,HAPLN3,KIF12,FERMT2,MACROD2,MLF1,CTGF,AK4,FGFR2,PON2,PLA2G16,TPM1,PTPRD,CEBPD,TWIST1,GSTT1,PLEKHA4,GALNT3,EYA4,PHLDA2,BIN1,GCHFR,MAP3K1,ZNF467,NPR1,SLC16A10,TMEM200B,USP44,GPRC5C,LIPG,CYFIP2,RRAGD,CYR61,USH1C,CAV2,AHNAK2,KCTD1,CHN1,CYB5A,IGFBP2,HLA-C,RIMKLB,CLDN3,LIMCH1,PPIC,IGF2BP2,ERRFI1,CBS,DLC1,CHST2,C12orf56,TSPAN4,SGK1,DUSP6,DDAH2,RHOU,OGDHL,LARP6,TCF4,EGR1,RAB23,PALLD,STX3,RAB3B,AS3MT,REG4,C12orf75,PDP1,CDS1,ZNF415,PLEK2,BID,PCYOX1L,HNF1B,CBR3,LAMC1,TWSG1,FOS,PLCE1,GNAI1,PSAT1,PSD3,MX1,RASSF4,RARRES1,FBLN1,RBPMS2,S100A10,HDHD3,SGCE,PLXNB1,MICAL1,MMP28,PIK3R1,MYH10,DDX60L,NEK3,TAOK3,RASGEF1A,CD82,ISM1,NMNAT2,NSUN7,PLAC8,WDR91,BICC1,PDGFC,C1orf53,GSTP1,ESRP1,COL4A3BP,VAMP5,CPE,TM7SF2,ZNF853,SERPINB1,NETO2,MFHAS1,PAX6,ICA1,PRICKLE1,DFNA5,ATP1B1,FGFR3,DSP,BMPR1B,CROT,HENMT1,ARL4D,EN2,MAP3K5,ITGA2,HTRA1,LPGAT1,AHR,TSPAN5,ETHE1,C6orf211,AFAP1L2,EFHD1,ASS1,CDC42EP4,LRP6,FAM150B,PGM2L1,NBN,PYGB,PITX2,CDCA7,SYTL2,TMEM45A,FAM134B,CAV1,ENC1,FARP1,PSTPIP2,METRNL,VEGFC,C15orf48,RNF182,EVA1B,PAX8,EPM2AIP1,BFSP1,SNX7,GLB1,LPIN1,PRDM6,SOX9,MFGE8
DATA.1240138,ITLN1,FGF18,RGS5,KRT7,NPPB,SLC22A3,EFEMP1,TMEM37,CALB2,NMU,BNC1,BMP4,REC8,ALDH1A3,FLT3,WNT4,PODXL,FOXF1,HSPA2,LIFR,WNT10A,PTGIS,FGF2,ALDH1A2,PLXDC2,PAPSS2,CHCHD10,SLIT3,FBXO32,KCNMA1,GPR37,LAYN,IGFBP3,SLC12A8,SGK1,ENC1,LRRN1,TPD52L1,RARRES1,PRSS23,BAMBI,SEMA3C,MYLK,TMEM98,GDPD5,CTGF,BDNF,COL5A1,COL4A1,TBC1D2,PRR15,FSTL3,RHOU,CYP1B1,CCDC85A,CFI,AP1M2,WT1,IFI30,FSTL1,TMEM2,RARRES2,EPHA4,S1PR5,DRAM1,DUSP23,TSPAN13,SLC40A1,SNCAIP,TP53I3,UCHL1,MAL2,MLLT11,DPYSL3,C15orf48,HTRA1,SDC2,GLIPR2,HOXA7,WNT2B,MFAP2,PKP2,FAM89A,WNT5A,IVNS1ABP,ICAM1,NEK7,PPAPDC1A,COBLL1,AKAP12,MFGE8,CDH2,CKB,AOX1,DHRS3,SULF2,SLC46A3,GLI3,SERPINB9,CYP26A1,SOD2,RAB32,CD82,SUSD3,LTBP2,ABCA1,IRS2,DKK1,DSE,IGFBP2,SMPD3,DSP,GALNT3,PHLDA3,TACSTD2,CRIM1,ASNS,ANXA4,CXADR,SPG20,DFNA5,NETO2,C1orf198,GAS1,STMN3,EPSTI1,S100A10,KCNK1,PXDN,MAP1B,PLK2,MYL9,CYB5R2,FBLN5,MEIS2,IL6ST,TSPYL5,RASGEF1A,FMN2,CMTM7,COL18A1,LACTB,COL12A1,DNAJC22,SERPINE2,C1orf115,SLC9A3R1,SLC2A6,THBS3,ACO1,MTHFD2,TRNP1,AMIGO2,HSBP1L1,ADCYAP1,RAB34,CCNA1,SLC16A3,ZHX2,PNMAL1,LAMB1,RAI14,LRRC1,FRMD5,LAMC1,LAMA1,TPBG,DTX4,JAZF1,SERPINH1,PVRL3,RBMS1,STAM,PRIM1,FAM83H,FZD7,GPT2,DUSP1,EFNA1,SFT2D2,ARHGEF26,SLC31A2,RPP25,LYPD1,STOM,LONRF1,PPM1D,ELOVL2,ISYNA1,LHFPL2,ESRP1,GNAI1,SH3GL3,EIF2B5,SLC30A1,HMOX1,ZNF415,CDKN2A,JUP,ZFPM2,PDE4DIP,CRNDE,HENMT1,PCOLCE2,CDKN3,MAP3K8,CRISPLD1,FHL2,ZNF467,BMP2,KCNMB4,HOXD8,TLN1,EPAS1,IQGAP1,ARID3A,CYR61,SH3PXD2B,BFSP1,TNNC1,PDGFC,GPR124,IMPA2,RAB8B,ARG2,ATP1B1,CAPN2,ABL2,PCK2,ETV7,RAB11FIP1,EGR1,VASN,EXT1,WWC1,KANK1,GAL,CPPED1,F2R,SH2D4A,ULK2,COCH,ASS1,TIPARP,NEO1,HEG1,CPE,GPR137B,LATS2,PLIN2,C1orf53,ZDHHC23,CDH4,TMEM130,ASH2L,TIMP2,OGFRL1,ITPR2,PYGL,FAM19A3,FOXL2,DUSP5,LHX9,SNAPC1,MYCBP,NRN1,SEMA5A,ICA1,PLCE1,CDC42EP3,PDPN,WNT3,SPEG,KIAA1199,PDLIM1,OXCT1,TJP1,SERINC2,TPM1,CAV2,GPSM2,PERP,PSAT1,PRTFDC1,PARL,TMEM132A,ID2,MANEAL,IER5L,RGL1,SNHG12,SLC1A5,RBPMS2,HOXB7,LYPD6,IMPDH2,LARP6,PNPLA3,YIPF5,FGFR1
DATA.1240139,TNNC1,PCLO,NPPB,CYTL1,CTGF,ADAMTS5,LAYN,PLAA,RGS5,RIMS2,SLIT2,MYL9,SDC2,SH3GL3,CYR61,AP1M2,TPTE,AASS,EFEMP1,SPINT2,TMEM216,PLAC8,MYC,UCHL1,CPE,BMP4,NETO2,TWIST1,CADM1,LOX,DSP,FBN2,IMPA2,LYSMD2,STXBP6,CRISPLD1,GLRB,IFI30,PAPSS2,LTBP1,DUSP23,MAP1B,DLC1,CDCA7,TSPAN13,ACSL1,MYH10,ZNF415,SLC39A4,CDH2,VIM,PMVK,PXDN,ERO1L,ALDH2,SLC16A12,PALLD,BASP1,KRCC1,PCYOX1L,TMEM2,PPAP2C,CD82,SYTL2,TRIML2,STMN3,RAB3B,FAM20C,TBC1D4,PKP2,TACSTD2,KRT7,EMB,ACSS3,PCDH7,DENND2D,PRUNE2,PRICKLE1,IRX3,KIAA1324L,HTRA1,MME,EGR1,MLLT11,FSTL1,PTPRM,FAM83H,S1PR5,GALNT3,PMP22,RBPMS,C1orf198,VEGFC,IDH2,TUBB6,GALC,DFNA5,FTH1,DDIT4,SORT1,PPIC,ELOVL2,CCDC126,SNCA,CCDC85A,JPH1,COCH,TP53I3,TLN1,TTLL7,SKP2,TMEM130,NEK11,PCSK5,MSRB3,SERPINH1,BDNF,COL4A1,IGFBP2,MCAM,HLA-C,OGFRL1,GPR37,CTSZ,MFSD6,CRIM1,TMEM45A,PNMA2,TPM2,RAB15,HPSE,HERC5,PCDHB16,PRDX2,FAM46B,PDGFC,PPME1,SH3PXD2B,CTH,CRKL,NID1,TXNRD2,PVRL2,TMEM51,LYPD6,RGS2,MCFD2,OAF,PLAGL1,TARBP1,LOXL4,PNMAL1,TENC1,SULF2,AKAP12,ENDOD1,GAL,ADAMTS1,PSMB9,DHRS1,PLCG2,KHDRBS3,MMD,PARVA,EPSTI1,FERMT2,C12orf75,CDKN2A,CD320,EDIL3,CCBE1,IFT74,ISL1,NAPRT1,PTPRD,TSPAN2,SERPINE2,RHOF,SLFN11,PRKCZ,METRNL,ZIC2,VAMP5,RECK,HHEX,MX1,CAV1,HOXA2,PTPN14,CHSY3,UACA,C11orf80,TCF4,PRR16,COL5A1,PARP8,TMEM97,FAM169A,USP43,TRPC4,TEAD4,RNF41,NT5M,TNFRSF10A,TUSC3,RNF182,HSPA2,PLBD1,RHOBTB1,SLC2A8,NPDC1,EFHA2,CMTM3,FSTL3,S100A10,DLL3,FADS3,CAV2,GLCCI1,CYP1B1,TMEM98,TLE4,HIST1H1C,VGLL3,ESRP2,KLF13,PTRF,EVA1B,FAT1,EFEMP2,TSPYL5,CRYL1,ABHD3,TMEM158,THBS3,CXCR4,CHCHD10,KCNK1,QPCT,GCHFR,WDR60,TMEM65,FKBP10,KCNMB4,STARD4,KIF26A,C12orf5,CLDN1,TGFB1I1,SQRDL,ARHGEF25,RALYL,STYXL1,FHL2,NTN4,EPB41L5,NT5DC2,TTC9,ZFPM2,FRMD5,GPR126,TNFAIP3,RAB40B,SH2D4A,ARG2,GSN,RAB34,PLEKHG4,GPRC5C,FAIM,SLC22A15,TIMP2,GNAI1,C19orf66,CTDSP2,GAA,RASSF9,JAZF1,GNE,TST,ENTPD4,TAF1B,ADRB2,POLR1D,SOX9,ZDHHC2,RAMP1,ARL5B,CAMK2N1,XRCC4,SGMS1,DHRS4,NRN1,IGF2BP1,PLCE1,CNN3,EFNA1,ESRP1,DSC3,TESC
DATA.906792,PMEL,QPCT,EDNRB,LAMA1,OCIAD2,SNCA,ST3GAL6,MITF,ADCY1,BASP1,MOXD1,PDK4,TNFRSF19,HEY1,BAMBI,MOCOS,SPINT2,ALX1,ST6GALNAC2,CDKN1C,COL9A3,ACP5,HMCN1,CSGALNACT1,HTRA1,MFAP2,TFPI2,PRDM7,GMPR,DUSP4,EPB41L3,CD200,CREM,TGFBI,SERPINE2,RAMP1,OSTM1,SEMA5A,OLIG1,TPBG,SLC16A6,TUBA4A,SGK1,SOX8,UCHL1,HLX,SLC26A4,SHC4,ST3GAL4,TBC1D7,SORCS1,ELOVL2,MOK,MCAM,GPR137B,HHEX,COL15A1,SQRDL,CTHRC1,TBX2,KRT7,FBXO32,KHDRBS3,GAS1,NES,UBE2E2,PDE3A,ID1,FBLN5,SLC6A15,SNX10,MGMT,ALDH2,PXDN,VIM,SLC19A2,RIPK4,RRAGD,TIMP2,CABLES1,INPP5F,PMP22,UBL3,MAL2,ASS1,LYST,SHISA2,PHLDA2,BIN3,IGFBP2,PDLIM3,POU3F2,SPHK1,CTNNB1,RBPMS2,INPP4B,FOXF2,RAB32,TSPAN4,NNT,LGALS3,MYO5A,MAD1L1,EN2,SLC7A2,TACSTD2,EPHA4,MYO10,NEDD4L,KCNK1,ST6GALNAC3,SLC22A18AS,CYR61,WARS,PRUNE2,WIPI1,RNF157,ZHX2,GAS2,VAMP5,CHST11,P4HTM,STXBP1,IRS2,BMP4,NEK9,ADORA2B,NID1,NBL1,SLC39A6,HSPA1A,GABBR2,NMU,EYA4,WDR46,CRISPLD1,THEM4,SULF2,TDRD9,ID2,GPR126,ETS2,GAS7,C11orf75,TBC1D2,PLAU,OCA2,PON2,TUBB2B,SLC38A1,JUP,PYGL,ETV5,RAB34,GLI3,HPGD,CPE,WDR91,GJA3,FAM69C,WWTR1,MDGA2,PRKD1,NOX4,OAF,RGS20,COL4A1,CTSZ,TESC,F3,TGDS,TMEM117,CBR3,C1orf21,SPRY2,FKBP10,GADD45B,RPP25,SLC26A2,CPXM1,SLFN11,CHCHD6,SGMS1,SPRY1,CPPED1,PYGB,LRRC34,TSPAN14,NR2E1,RCAN1,JUN,AVPI1,HOXD8,PRTFDC1,SLC7A5,SLC1A4,CDS1,BCAS4,RAB27A,PAG1,HLA-B,HSBP1L1,FNDC3A,RIMS2,KIAA1598,TCF4,PNPLA3,TMEM51,MTUS1,FAM108C1,DZIP1,KLHDC8B,CMTM7,NAPRT1,FARP1,TUSC3,ADCY8,LONRF1,MCOLN3,QDPR,PHLDA1,ZNF709,SDC2,EPS8,PLIN2,COL18A1,GAL,ANXA5,FAM184A,SDCBP,TWIST1,GSTT1,TBC1D4,MPPED2,PLBD1,CD44,TMEM98,GPRC5B,GPR124,TSPYL5,LAMA3,AP1M2,JAZF1,PTPRM,RAB12,RAB20,SETDB2,CHCHD10,HES6,CADM1,C17orf97,PPAP2C,ITGB1BP1,ETV4,MICAL1,NAV2,CCND1,BNC2,DKK1,GPR180,TRAK2,MT1F,IGSF3,PPIC,BCAS3,RUNX3,MAP3K5,CYFIP2,NOV,ADM,ANKRD28,CDC16,LGI3,HOXA9,SORT1,CXCR4,CCDC88A,EPDR1,KIF26A,GDF11,SLC25A4,LMCD1,HOXD13,DPM3,SLC25A13,CYP1B1,OXCT1,SFRP1,MLPH,PTPLA,PITX2,SGK3,CABYR,C15orf48,PCBD2,FAM46A,ESRP2,CTH,CNP,ZFP36
DATA.910688,DUSP2,OAT,CD40,S100A10,STAG3,FGR,MX1,ID1,BZW2,OCA2,IRF8,SUSD3,HVCN1,EPSTI1,DENND2D,CORO1A,ENAH,TSPAN13,NEUROG2,GADD45G,PLCG2,MCOLN2,CD200,BATF3,DFNA5,CCND2,CR2,TIMP2,RUNX3,AK4,RBMS1,ANGPTL6,IGF2BP2,CLIC6,CYR61,ITPR1,DTX4,EBF1,DUSP5,OTP,PLD1,PRSS23,BIRC3,MAL,PRKCB,SERPINB6,CTNNAL1,FAM83D,SLAMF7,ITGB1,HEBP1,CD82,RASSF4,TNFSF9,CDC6,HERC5,CXCR7,CCNB1,RHOV,TNFAIP3,KIF23,CTBP2,WDR91,KIAA0922,NUCB2,PPP3CA,DSP,MNX1,CD83,TCL1A,ANLN,NCKAP1,LAMA1,CAV2,LAMP3,CENPF,RNF130,LYN,HCK,TGFBI,RFTN1,RRM2,CTH,FAM64A,FAM129B,TMTC1,TRAF1,EXO1,PLAC8,TJP1,CYP7B1,CPNE4,FNBP1,DUSP6,SCARB2,IMPA2,GUCY1A3,FZD6,RGS2,ZWINT,IFI30,AIF1,PBK,CDKN2C,PKHD1L1,SOX18,TGIF1,PYGL,ZMAT3,SKAP1,MSC,APLP2,HJURP,ASPHD2,RHOG,PTGR1,NFIL3,TTK,RHEBL1,AURKA,ASS1,GADD45B,YAP1,RILPL2,KCNJ12,EMID1,PSMB9,SNX9,DEPDC1,SOCS1,MEX3D,MAP3K8,SNX30,UBE2C,DUSP23,NET1,CENPE,ARID3A,NOL4,MREG,ADORA2B,ERRFI1,NLRC5,ADM,BASP1,LRP11,TOP2A,CDK1,KIFC1,GPSM2,KIF11,PPIC,ARNTL2,TRIP13,SORL1,DCBLD2,WIPF1,PXDN,BIRC5,NUF2,ITGA6,CRTAP,TNFRSF10D,IL17RB,DKK1,CDCA7,FANCI,UBE2T,HOXA9,OSBPL1A,KDELR3,PALLD,ITGB5,MCM4,SOX9,P4HA2,CCNA2,PMEPA1,CYFIP2,NDC80,CEP55,PLIN2,G0S2,CDKN3,CTGF,AKAP12,RGS16,PMAIP1,SPC25,IRX3,FHOD3,RAB31,DDAH2,MYBL1,RASGRP1,GPR160,GPSM3,FOXO3,MAL2,CD274,BCL2,PIK3AP1,AIM2,CYB5R2,CENPA,MYO1B,SERPINB9,PRKCI,STX11,MAD1L1,HEY1,BMP2,ELK3,ASAP2,DSCC1,SLC8A3,SMAP2,STMN3,IER5,KIF2C,PRRT3,B3GNT2,MDK,HSBP1L1,TWIST1,RAD51,ITM2B,PSTPIP2,ARL4C,SNN,GTF2IRD1,CTNND2,ANK1,TNIP1,HPCAL1,ALDH3A2,TNIK,POLE2,PVRL3,SESN2,MAP4K1,FKBP10,SMAD1,PARP9,CKAP2L,WARS,TNFAIP8,NMU,EPB41L4A,CCND1,CDC25C,NUDT1,MND1,RHOF,PPM1K,LYSMD2,ITGA2,STEAP2,TMEM51,NEDD4L,UBE2L6,LTBR,NPDC1,STIL,ICAM1,MCTP1,SLC15A4,RASGRP2,TIFA,STAT1,SHCBP1,HLA-F,HTRA1,BCAS4,KIF15,RAD51AP1,CHEK1,REXO2,TACSTD2,FOS,HES6,PSMC3IP,SFRP1,ECT2,CAV1,MGLL,NCALD,AIM1,GPR137B,CDC20,CHN1,FDXR,EMP2,DDB2,HOXA7,CALN1,CBFA2T3,CCNE2,APP,IGFBP2
