SYMBOL,ID
RPS29P6,8848
MIR5581,8849
SNIP1,8850
FTH1P1,8851
ACTN4P2,8852
YRDC,8853
C1orf122,8854
INPP5B,8855
RNU6-584P,8856
RNU6-510P,8857
RHBDL2,8858
RNU6-605P,8859
NDUFS5,8860
RNU6-608P,8861
RNA5SP44,8862
OXCT2P1,8863
PPIEL,8864
PABPC4,8865
SNORA55,8866
OXCT2,8867
MYCL,8868
PPT1,8869
RNU6-1237P,8870
TMCO2,8871
ZFP69B,8872
ZFP69,8873
EXO5,8874
GTF2F2P2,8875
RIMS3,8876
NFYC,8877
RN7SL326P,8878
UBE2V1P8,8879
CTPS1,8880
SLFNL1,8881
FOXO6,8882
EDN2,8883
HIVEP3,8884
HNRNPFP1,8885
GUCA2B,8886
GUCA2A,8887
ZMYND12,8888
PPCS,8889
CCDC30,8890
TMSB4XP1,8891
RNU6-536P,8892
CLDN19,8893
C1orf50,8894
ATP6V1E1P1,8895
SLC2A1,8896
SLC2A1-AS1,8897
RNU6-880P,8898
EBNA1BP2,8899
RNA5SP46,8900
TMEM125,8901
C1orf210,8902
TIE1,8903
MPL,8904
MED8,8905
SZT2,8906
SZT2-AS1,8907
HYI,8908
HYI-AS1,8909
PTPRF,8910
KDM4A-AS1,8911
SHMT1P1,8912
SLC6A9,8913
KRT8P47,8914
RN7SL479P,8915
KLF17,8916
ERI3-IT1,8917
RNF220,8918
RNU5F-1,8919
RNU5D-1,8920
RPS8,8921
SNORD55,8922
SNORD38A,8923
SNORD38B,8924
RPS15AP11,8925
BEST4,8926
BTBD19,8927
RNU5E-6P,8928
EIF2B3,8929
RNA5SP47,8930
CCNB1IP1P1,8931
HECTD3,8932
UROD,8933
OSTCP5,8934
TOE1,8935
HMGB1P48,8936
CCDC17,8937
RPS15AP10,8938
TMEM69,8939
TMA16P2,8940
TSPAN1,8941
POMGNT1,8942
LURAP1,8943
RAD54L,8944
UQCRH,8945
DMBX1,8946
MKNK1-AS1,8947
KNCN,8948
MOB3C,8949
TEX38,8950
EFCAB14-AS1,8951
EFCAB14,8952
CYP4B1,8953
CYP4Z2P,8954
CYP4A11,8955
CYP4X1,8956
CYP4Z1,8957
CYP4A22-AS1,8958
CYP4A22,8959
MTND1P34,8960
LINC00853,8961
PDZK1IP1,8962
CMPK1,8963
FOXE3,8964
FOXD2-AS1,8965
RPL21P24,8966
ATP6V0E1P4,8967
TRABD2B,8968
CYP46A4P,8969
SLC5A9,8970
SPATA6,8971
PPP1R8P1,8972
RNU6-723P,8973
RNU4-61P,8974
AGBL4-IT1,8975
ZNF859P,8976
MTND2P29,8977
HMGB1P45,8978
FCF1P6,8979
RNU6-1026P,8980
PHBP12,8981
MRPS6P2,8982
C1orf185,8983
CFL1P2,8984
TTC39A,8985
RNU6-877P,8986
RNU6-1281P,8987
CALR4P,8988
GAPDHP51,8989
SLC25A6P3,8990
MIR761,8991
TSEN15P2,8992
RNA5SP48,8993
RN7SL290P,8994
TXNDC12-AS1,8995
BTF3L4,8996
RN7SL788P,8997
PDCL3P6,8998
DNAJC19P7,8999
ANAPC10P1,9000
PLA2G12AP1,9001
ORC1,9002
PRPF38A,9003
EEF1GP7,9004
NDUFS5P3,9005
RN7SL62P,9006
RNU2-30P,9007
RNU6-969P,9008
ZYG11A,9009
TUBBP10,9010
HIGD1AP11,9011
SLC1A7,9012
CPT2,9013
MAGOH,9014
LRP8,9015
SLC25A3P1,9016
DMRTB1,9017
GLIS1,9018
RNU7-95P,9019
NDC1,9020
DIO1,9021
HSPB11,9022
LRRC42,9023
HNRNPA3P12,9024
LDLRAD1,9025
TMEM59,9026
TCEANC2,9027
CDCP2,9028
CYB5RL,9029
MRPL37,9030
HNRNPA1P63,9031
ACOT11,9032
FAM151A,9033
MROH7-TTC4,9034
MROH7,9035
BSND,9036
GYG1P3,9037
GOT2P1,9038
RN7SKP291,9039
PIGQP1,9040
RPL21P23,9041
C8A,9042
C8B,9043
DAB1,9044
HNRNPA1P6,9045
RN7SL713P,9046
MYSM1,9047
PHBP3,9048
HOOK1,9049
RN7SL475P,9050
C1orf87,9051
PGBD4P8,9052
TM2D1,9053
RNU6-414P,9054
RNU6-1177P,9055
LAMTOR5P1,9056
RN7SL180P,9057
PIGPP2,9058
RPS15AP7,9059
KANK4,9060
RNU6-371P,9061
ANGPTL3,9062
ATG4C,9063
LINC00466,9064
ITGB3BP,9065
EFCAB7,9066
RN7SL488P,9067
DLEU2L,9068
RN7SL130P,9069
CFL1P3,9070
RNU6-809P,9071
UBE2U,9072
SLC2A3P2,9073
RNU6-1176P,9074
MRPS21P1,9075
AK4,9076
DNAJC6,9077
RNU2-15P,9078
LEPROT,9079
LEPR,9080
RN7SL854P,9081
MIR3117,9082
INSL5,9083
SLC35D1,9084
C1orf141,9085
IL23R,9086
RNU4ATAC4P,9087
IL12RB2,9088
RNU6-387P,9089
RNU6-1031P,9090
RN7SL392P,9091
HNRNPCP9,9092
GADD45A,9093
GNG12,9094
GNG12-AS1,9095
ARL5AP3,9096
WLS,9097
CTBP2P8,9098
MIR1262,9099
RPS7P4,9100
COX6B1P7,9101
RPE65,9102
LRRC7,9103
RN7SL538P,9104
PIN1P1,9105
LRRC40,9106
RN7SL242P,9107
SRSF11,9108
ANKRD13C,9109
CASP3P1,9110
ZRANB2-AS1,9111
ZRANB2,9112
MIR186,9113
ZRANB2-AS2,9114
NEGR1-IT1,9115
GDI2P2,9116
RPL31P12,9117
RNU6-1246P,9118
KRT8P21,9119
RN7SKP19,9120
LRRIQ3,9121
FPGT,9122
TNNI3K,9123
FPGT-TNNI3K,9124
LRRC53,9125
CRYZ,9126
TYW3,9127
LHX8,9128
RNU6-622P,9129
SLC44A5,9130
SNORD45C,9131
SNORD45A,9132
SNORD45B,9133
RABGGTB,9134
ASB17,9135
TPI1P1,9136
RNA5SP20,9137
RN7SL370P,9138
RNA5SP21,9139
NSRP1P1,9140
NEXN-AS1,9141
NEXN,9142
DNAJB4,9143
GIPC2,9144
RNA5SP22,9145
RNFT1P2,9146
PTGFR,9147
RNA5SP23,9148
IFI44L,9149
IFI44,9150
PSAT1P3,9151
ADH5P2,9152
HMGB1P18,9153
HNRNPA1P64,9154
MTND2P30,9155
RN7SKP247,9156
HNRNPA3P14,9157
MED28P8,9158
ST13P20,9159
TTLL7-IT1,9160
SAMD13,9161
UOX,9162
DNASE2B,9163
RPF1,9164
GNG5,9165
BCL10,9166
RNA5SP51,9167
CLCA2,9168
CLCA1,9169
CLCA4,9170
CLCA3P,9171
SH3GLB1,9172
HS2ST1,9173
RNA5SP52,9174
RN7SL583P,9175
RPL36AP10,9176
RNU6-125P,9177
RBMXL1,9178
GBP3,9179
GBP1,9180
PTGES3P1,9181
GBP2,9182
GBP7,9183
GBP4,9184
GBP5,9185
GBP6,9186
CAPNS1P1,9187
GBP1P1,9188
RN7SKP272,9189
GEMIN8P4,9190
ZNF326,9191
RNU6-695P,9192
PHKA1P1,9193
RPL5P6,9194
HFM1,9195
FEN1P1,9196
HSP90B3P,9197
RN7SL653P,9198
EPHX4,9199
LPCAT2BP,9200
BTBD8,9201
GAPDHP46,9202
GLMN,9203
RN7SL824P,9204
EVI5,9205
HMGB3P9,9206
RNU4-59P,9207
CCNJP2,9208
SNORD21,9209
RNU6-970P,9210
RN7SL692P,9211
RN7SKP123,9212
TMED5,9213
DR1,9214
FNBP1L,9215
RNA5SP53,9216
MIR760,9217
CHCHD2P5,9218
MTND4P11,9219
ABCA4,9220
RN7SL440P,9221
GAPDHP29,9222
KATNBL1P2,9223
RWDD3,9224
RNU1-130P,9225
UBE2WP1,9226
EEF1A1P11,9227
RN7SL831P,9228
NDUFS5P2,9229
RN7SKP270,9230
DPYD-AS1,9231
DPYD-IT1,9232
SEC63P1,9233
RPL26P9,9234
DPYD-AS2,9235
MIR137HG,9236
NFU1P2,9237
PALMD,9238
HMGB3P10,9239
FRRS1,9240
RNU4-75P,9241
RNU6-750P,9242
RNU6-1318P,9243
SASS6,9244
TRMT13,9245
LRRC39,9246
DBT,9247
BRI3P1,9248
RTCA,9249
MIR553,9250
BCAS2P2,9251
GPR88,9252
VCAM1,9253
EXTL2,9254
SLC30A7,9255
HNRNPA1P68,9256
PPIAP7,9257
OLFM3,9258
DNAJA1P5,9259
COL11A1,9260
SOD2P1,9261
RN7SKP285,9262
AMY2B,9263
ACTG1P4,9264
AMY2A,9265
AMY1A,9266
AMY1B,9267
AMYP1,9268
AMY1C,9269
FTLP17,9270
NTNG1,9271
VAV3,9272
VAV3-AS1,9273
NBPF4,9274
SLC25A24P1,9275
NBPF6,9276
NBPF5P,9277
SLC25A24P2,9278
ST13P21,9279
HENMT1,9280
FNDC7,9281
AKNAD1,9282
SPATA42,9283
RANP5,9284
C1orf194,9285
MYBPHL,9286
ATXN7L2,9287
GPR61,9288
RNU6V,9289
MIR197,9290
GNAT2,9291
GSTM2,9292
GSTM5,9293
GSTM3,9294
EPS8L3,9295
NDUFA5P10,9296
STRIP1,9297
ALX3,9298
UBL4B,9299
SLC16A4,9300
LAMTOR5-AS1,9301
LAMTOR5,9302
PROK1,9303
CYMP,9304
KCNA10,9305
NRBF2P3,9306
OR11I1P,9307
CD53,9308
LRIF1,9309
CCNT2P1,9310
RNA5SP54,9311
CEPT1,9312
DENND2D,9313
CHI3L2,9314
CHIAP1,9315
CHIAP2,9316
CHIA,9317
PIFO,9318
CHIAP3,9319
HIGD1AP12,9320
OVGP1,9321
UBE2FP3,9322
C1orf162,9323
RNU6-792P,9324
KRT18P57,9325
RNU6-151P,9326
KCND3-IT1,9327
KCND3-AS1,9328
ST7L,9329
MRPL53P1,9330
CAPZA1,9331
MOV10,9332
SLC16A1,9333
AKR7A2P1,9334
RLIMP2,9335
MTND5P20,9336
RSBN1,9337
PTPN22,9338
AP4B1-AS1,9339
BCL2L15,9340
AP4B1,9341
OLFML3,9342
EIF2S2P5,9343
PKMP1,9344
BCAS2,9345
AMPD1,9346
RN7SL432P,9347
NRAS,9348
NR1H5P,9349
TSHB,9350
CNOT7P2,9351
RN7SL420P,9352
CASQ2,9353
NHLH2,9354
HNRNPA1P43,9355
MAB21L3,9356
RNU6-817P,9357
NAP1L4P1,9358
MIR548AC,9359
GAPDHP64,9360
NEFHP1,9361
CD2,9362
FTH1P22,9363
RNA5SP55,9364
CD101,9365
TTF2,9366
MIR942,9367
RPS15AP9,9368
VTCN1,9369
VPS25P1,9370
GDAP2,9371
WDR3,9372
RNA5SP56,9373
PSMC1P12,9374
WARS2,9375
WARS2-IT1,9376
RBMX2P3,9377
RPS3AP12,9378
RNU1-75P,9379
HAO2,9380
HAO2-IT1,9381
HSD3B2,9382
HSD3BP2,9383
GAPDHP23,9384
HSD3BP1,9385
GAPDHP58,9386
HSD3B1,9387
GAPDHP32,9388
HSD3BP3,9389
GAPDHP27,9390
HSD3BP4,9391
GAPDHP33,9392
LINC00622,9393
HSD3BP5,9394
PHGDH,9395
HMGCS2,9396
REG4,9397
NBPF7,9398
PFN1P9,9399
NOTCH2P1,9400
ADAM30,9401
NOTCH2,9402
FCGR1B,9403
SRGAP2C,9404
EMBP1,9405
MIR3118-2,9406
MIR3118-3,9407
RNVU1-1,9408
RNVU1-2,9409
RNU1-13P,9410
RNVU1-3,9411
PPIAL4G,9412
FAM72D,9413
SRGAP2B,9414
NBPF8,9415
LINC00623,9416
RNVU1-4,9417
NBPF9,9418
RNU2-38P,9419
RN7SKP88,9420
NBPF10,9421
RNVU1-6,9422
TXNIP,9423
POLR3GL,9424
ANKRD34A,9425
GNRHR2,9426
PEX11B,9427
ITGA10,9428
ANKRD35,9429
POLR3C,9430
RNF115,9431
CD160,9432
PDZK1,9433
GPR89A,9434
PDZK1P1,9435
RNVU1-7,9436
NBPF11,9437
RNA5SP57,9438
HYDIN2,9439
NBPF12,9440
PFN1P8,9441
NBPF13P,9442
PRKAB2,9443
FMO5,9444
OR13Z1P,9445
OR13Z2P,9446
OR13Z3P,9447
LINC00624,9448
BCL9,9449
RN7SL261P,9450
GJA5,9451
GJA8,9452
RNU1-129P,9453
PFN1P4,9454
ABHD17AP1,9455
PPIAL4A,9456
NBPF14,9457
PPIAL4D,9458
RNVU1-14,9459
NBPF20,9460
PFN1P3,9461
NBPF15,9462
RNVU1-15,9463
PPIAL4E,9464
PFN1P6,9465
PPIAL4F,9466
NKAIN1P1,9467
DRD5P2,9468
RNA5SP59,9469
PFN1P12,9470
RNU1-114P,9471
RNVU1-17,9472
RNVU1-18,9473
RNU1-143P,9474
FAM72C,9475
RNVU1-19,9476
PPIAL4C,9477
RNU1-68P,9478
FCGR1A,9479
SV2A,9480
MTMR11,9481
RN7SL480P,9482
RNU2-17P,9483
CA14,9484
C1orf54,9485
MRPS21,9486
TARS2,9487
ECM1,9488
MIR4257,9489
ADAMTSL4-AS1,9490
RN7SL473P,9491
RN7SL600P,9492
GOLPH3L,9493
HORMAD1,9494
RNU6-1042P,9495
CTSS,9496
CTSK,9497
UBE2D3P3,9498
RNU6-1309P,9499
CERS2,9500
ANXA9,9501
RNU6-884P,9502
BNIPL,9503
LYSMD1,9504
SCNM1,9505
TMOD4,9506
VPS72,9507
PSMD4,9508
PI4KB,9509
RN7SL444P,9510
RFX5,9511
SELENBP1,9512
PSMB4,9513
RNY4P25,9514
SNORA44,9515
RNU6-1062P,9516
CELF3,9517
RIIAD1,9518
RNU6-662P,9519
MRPL9,9520
LINGO4,9521
RORC,9522
C2CD4D,9523
THEM5,9524
KRT8P28,9525
S100A11,9526
SPTLC1P4,9527
TCHHL1,9528
TCHH,9529
RPTN,9530
FLG-AS1,9531
HRNR,9532
FLG,9533
FLG2,9534
HMGN3P1,9535
CRNN,9536
LCE5A,9537
CRCT1,9538
LCE3E,9539
LCE3D,9540
LCE3C,9541
LCE3B,9542
LCE3A,9543
LCE2D,9544
LCE2C,9545
LCE2B,9546
LCE2A,9547
LCE4A,9548
C1orf68,9549
KPRP,9550
LCE1F,9551
LCE1E,9552
LCE1D,9553
LCE1C,9554
LCE1B,9555
LCE1A,9556
LCE6A,9557
SMCP,9558
IVL,9559
SPRR4,9560
SPRR1A,9561
SPRR3,9562
SPRR1B,9563
SPRR2D,9564
SPRR2A,9565
SPRR2B,9566
SPRR2E,9567
SPRR2F,9568
SPRR2C,9569
SPRR2G,9570
LELP1,9571
PRR9,9572
PGLYRP3,9573
PGLYRP4,9574
RNU6-160P,9575
S100A9,9576
S100A12,9577
S100A8,9578
S100A7A,9579
S100A7L2,9580
S100A7,9581
RN7SL44P,9582
S100A5,9583
S100A4,9584
S100A3,9585
S100A2,9586
S100A16,9587
S100A14,9588
S100A13,9589
CHTOP,9590
RN7SL372P,9591
CREB3L4,9592
RAB13,9593
RPS27,9594
NUP210L,9595
RNU6-179P,9596
RPS7P2,9597
RN7SL431P,9598
C1orf189,9599
C1orf43,9600
UBAP2L,9601
AQP10,9602
ATP8B2,9603
RNU7-57P,9604
IL6R,9605
SHE,9606
TDRD10,9607
UBE2Q1-AS1,9608
CHRNB2,9609
KCNN3,9610
PBXIP1,9611
MIR4258,9612
FLAD1,9613
LENEP,9614
DCST2,9615
DCST1,9616
SLC50A1,9617
HMGN2P18,9618
THBS3,9619
MTX1,9620
MTX1P1,9621
GBA,9622
PKLR,9623
RUSC1-AS1,9624
MIR555,9625
RNU6-106P,9626
ASH1L-IT1,9627
RNU6-1297P,9628
POU5F1P4,9629
ASH1L-AS1,9630
DAP3P1,9631
DAP3,9632
GON4L,9633
RIT1,9634
UBQLN4,9635
LAMTOR2,9636
RAB25,9637
MEX3A,9638
LMNA,9639
SEMA4A,9640
PMF1,9641
BGLAP,9642
PAQR6,9643
SMG5,9644
TMEM79,9645
VHLL,9646
TSACC,9647
MIR9-1,9648
TTC24,9649
GPATCH4,9650
HAPLN2,9651
BCAN,9652
ISG20L2,9653
RRNAD1,9654
SH2D2A,9655
INSRR,9656
PEAR1,9657
LRRC71,9658
MIR765,9659
RN7SL612P,9660
KRT8P45,9661
ETV3L,9662
CYCSP52,9663
FCRL5,9664
FCRL4,9665
FCRL3,9666
VDAC1P9,9667
FCRL2,9668
FCRL1,9669
CD5L,9670
MRPS21P2,9671
ELL2P1,9672
CD1D,9673
CD1A,9674
HMGN1P5,9675
CD1C,9676
CD1B,9677
CD1E,9678
OR10T2,9679
OR10K2,9680
OR10T1P,9681
EI24P2,9682
OR10K1,9683
OR10R2,9684
OR10R3P,9685
OR10R1P,9686
OR6Y1,9687
OR6P1,9688
OR10X1,9689
OR10Z1,9690
SPTA1,9691
OR6K1P,9692
OR6K2,9693
OR6K3,9694
OR6K4P,9695
OR6K5P,9696
OR6K6,9697
OR6N1,9698
OR6N2,9699
OR2AQ1P,9700
OR10AA1P,9701
MNDA,9702
PYHIN1,9703
IFI16,9704
MPTX1,9705
OR10J2P,9706
FCER1A,9707
OR10J3,9708
OR10J7P,9709
OR10J8P,9710
OR10J9P,9711
OR10J4,9712
OR10J1,9713
OR10J5,9714
OR10AE1P,9715
APCS,9716
OR10J6P,9717
CRPP1,9718
CRP,9719
FCRL6,9720
SLAMF8,9721
VSIG8,9722
SLAMF9,9723
KCNJ9,9724
IGSF8,9725
ATP1A2,9726
ATP1A4,9727
CASQ1,9728
PEA15,9729
COPA,9730
SUMO1P3,9731
NCSTN,9732
NHLH1,9733
RNU4-42P,9734
SLAMF6,9735
CD84,9736
SLAMF1,9737
CD48,9738
SLAMF7,9739
LY9,9740
CD244,9741
ITLN2,9742
USF1,9743
ARHGAP30,9744
NIT1,9745
UFC1,9746
ADAMTS4,9747
FCER1G,9748
APOA2,9749
TOMM40L,9750
MIR5187,9751
NR1I3,9752
MPZ,9753
RRM2P2,9754
RNU6-481P,9755
FCGR2A,9756
RPS23P10,9757
FCGR3A,9758
FCGR2B,9759
FCGR2C,9760
RPS23P9,9761
FCGR3B,9762
RPL31P11,9763
FCRLA,9764
FCRLB,9765
RN7SL466P,9766
ATF6,9767
MIR556,9768
C1orf226,9769
SH2D1B,9770
SLAMF6P1,9771
UQCRBP2,9772
DDR2,9773
RN7SL861P,9774
RGS4,9775
RGS5,9776
RNA5SP62,9777
RNA5SP63,9778
NMNAT1P2,9779
RNU5F-6P,9780
HMGB3P6,9781
PBX1,9782
RNU6-171P,9783
RXRG,9784
LRRC52,9785
ALDH9A1,9786
TMCO1,9787
RNA5SP64,9788
FMO7P,9789
FMO8P,9790
FMO9P,9791
FMO10P,9792
RPL4P2,9793
FMO11P,9794
CNN2P10,9795
DUTP6,9796
ILDR2,9797
RNA5SP65,9798
GPA33,9799
CD247,9800
AKR1D1P1,9801
RCSD1,9802
ADCY10,9803
MPC2,9804
DCAF6,9805
GCSHP5,9806
RPL34P1,9807
ANKRD36BP1,9808
RNU6-1310P,9809
TBX19,9810
MIR557,9811
QRSL1P1,9812
XCL2,9813
XCL1,9814
DPT,9815
LINC00626,9816
SUMO1P2,9817
LINC00970,9818
RPL29P7,9819
NME7,9820
BLZF1,9821
CCDC181,9822
F5,9823
SELP,9824
C1orf112,9825
SELL,9826
SELE,9827
METTL18,9828
SCYL3,9829
RN7SL333P,9830
RN7SL269P,9831
MRPS10P1,9832
SIGLEC30P,9833
METTL11B,9834
ISCUP1,9835
GORAB,9836
PRRX1,9837
MROH9,9838
FMO3,9839
MIR1295A,9840
FMO6P,9841
FMO2,9842
FMO1,9843
HMGB1P11,9844
FMO4,9845
GM2AP2,9846
RNU6-290P,9847
PRRC2C,9848
MYOC,9849
PFN1P1,9850
RPL4P3,9851
DNM3-IT1,9852
MIR214,9853
DNM3OS,9854
MIR199A2,9855
RNU6-157P,9856
C1orf105,9857
SUCO,9858
RNU6-693P,9859
FASLG,9860
SLC25A38P1,9861
AIMP1P2,9862
TNFSF18,9863
GOT2P2,9864
TNFSF4,9865
PRDX6,9866
SLC9C2,9867
RN7SKP160,9868
CENPL,9869
DARS2,9870
GAS5,9871
ZBTB37,9872
SERPINC1,9873
RNA5SP67,9874
RC3H1,9875
RNA5SP68,9876
RC3H1-IT1,9877
RPL30P1,9878
GPR52,9879
BANF1P4,9880
NDUFAF4P4,9881
RABGAP1L-IT1,9882
RNU6-307P,9883
MRPS14,9884
TNN,9885
TNR,9886
TNR-IT1,9887
SCARNA3,9888
RNU2-12P,9889
MORF4L1P7,9890
PAPPA2,9891
PTP4A1P7,9892
ASTN1,9893
BRINP2,9894
SEC16B,9895
RASAL2-AS1,9896
RASAL2,9897
TEX35,9898
RNA5SP69,9899
PTPN2P1,9900
ANGPTL1,9901
SETP10,9902
EIF4A1P11,9903
COX5BP8,9904
AXDND1,9905
RNU5F-2P,9906
TOR1AIP2,9907
TOR1AIP1,9908
RN7SL230P,9909
VDAC1P4,9910
MR1,9911
RN7SKP229,9912
ZNF648,9913
TEDDM1,9914
LINC00272,9915
RGSL1,9916
RNASEL,9917
RGS16,9918
RGS8,9919
NPL,9920
SHCBP1L,9921
HMGN1P4,9922
RNA5SP71,9923
RNU6-41P,9924
LAMC2,9925
NMNAT2,9926
SMG7-AS1,9927
NCF2,9928
ARPC5,9929
RGL1,9930
APOBEC4,9931
COLGALT2,9932
TSEN15,9933
RN7SL654P,9934
RNU7-13P,9935
RNA5SP72,9936
FTH1P25,9937
TRMT1L,9938
SWT1,9939
RPL5P5,9940
PRG4,9941
RNU6-1240P,9942
TPR,9943
OCLM,9944
PDC,9945
PLA2G4A,9946
FDPSP1,9947
ERVMER61-1,9948
RN7SKP156,9949
RPS3AP9,9950
LINC01035,9951
CLPTM1LP1,9952
RNA5SP73,9953
BRINP3,9954
HNRNPA1P46,9955
RGS18,9956
RGS21,9957
RGS1,9958
RGS13,9959
RN7SKP126,9960
ZNF101P2,9961
UCHL5,9962
B3GALT2,9963
LINC01031,9964
RPL23AP22,9965
EEF1A1P14,9966
CFH,9967
CFHR3,9968
CFHR1,9969
CFHR4,9970
CFHR2,9971
CFHR5,9972
F13B,9973
ASPM,9974
CRB1,9975
MRPS21P3,9976
EEF1A1P32,9977
FAM204BP,9978
ATP6V1G3,9979
PTPRC,9980
PEBP1P3,9981
MIR181A1HG,9982
MIR181B1,9983
MIR181A1,9984
RNU6-716P,9985
RNU6-609P,9986
NR5A2,9987
RNU6-570P,9988
LINC00862,9989
CAMSAP2,9990
RPL34P6,9991
GPR25,9992
MROH3P,9993
RNU6-704P,9994
KIF21B,9995
CACNA1S,9996
ASCL5,9997
IGFN1,9998
TNNT2,9999
TNNI1,10000
RPS10P7,10001
IPO9-AS1,10002
MIR5191,10003
MIR1231,10004
SHISA4,10005
LMOD1,10006
RNPEP,10007
ELF3,10008
CRIP1P3,10009
PTPN7,10010
PTPRVP,10011
SLC25A39P1,10012
PCAT6,10013
HNRNPA1P59,10014
ADIPOR1,10015
CYB5R1,10016
PPFIA4,10017
MYOG,10018
ADORA1,10019
MYBPH,10020
CHI3L1,10021
CHIT1,10022
NPM1P40,10023
RNU6-487P,10024
FMOD,10025
PRELP,10026
OPTC,10027
ATP2B4,10028
LAX1,10029
KRT8P29,10030
CBX1P3,10031
LINC00303,10032
SOX13,10033
REN,10034
KISS1,10035
GOLT1A,10036
PLEKHA6,10037
PIK3C2B,10038
MDM4,10039
RNA5SP74,10040
RNA5SP75,10041
NFASC,10042
CNTN2,10043
TMEM81,10044
RBBP5,10045
KLHDC8A,10046
SNRPGP10,10047
LEMD1-AS1,10048
LEMD1,10049
MIR135B,10050
CDK18,10051
RNU6-418P,10052
ELK4,10053
NUCKS1,10054
PM20D1,10055
SLC26A9,10056
CTSE,10057
SRGAP2,10058
SRGAP2-AS1,10059
C1orf147,10060
EIF2D,10061
IL10,10062
IL19,10063
IL20,10064
IL24,10065
PIGR,10066
FCAMR,10067
C1orf116,10068
YOD1,10069
PFKFB2,10070
C4BPB,10071
C4BPA,10072
C4BPAP1,10073
C4BPAP2,10074
CR1,10075
CD46P1,10076
CD34,10077
RPS26P13,10078
MIR205HG,10079
CAMK1G,10080
LAMB3,10081
MIR4260,10082
G0S2,10083
HSD11B1,10084
TRAF3IP3,10085
SERTAD4-AS1,10086
SERTAD4,10087
ST13P19,10088
RNU5A-8P,10089
IPO8P1,10090
KCNH1-IT1,10091
TRAF5,10092
LINC00467,10093
SNX25P1,10094
ARPC3P2,10095
RD3,10096
FDPSP8,10097
RN7SL344P,10098
DTL,10099
RPL21P28,10100
RN7SKP98,10101
SNORA16B,10102
FAM71A,10103
NSL1,10104
FLVCR1,10105
RPS6KC1,10106
RPL31P13,10107
PROX1-AS1,10108
KRT18P12,10109
ABHD17AP3,10110
GAPDHP24,10111
VDAC1P10,10112
USH2A,10113
MRPS18BP1,10114
SPATA17,10115
UBBP2,10116
LINC00210,10117
RNU1-141P,10118
LYPLAL1,10119
RIMKLBP2,10120
ZC3H11B,10121
BPNT1,10122
MIR215,10123
RPS15AP12,10124
RAB3GAP2,10125
SNORA36B,10126
MORF4L1P1,10127
XRCC6P3,10128
MARK1,10129
RN7SL464P,10130
HDAC1P2,10131
RNU6ATAC35P,10132
RNU6-403P,10133
QRSL1P2,10134
CICP13,10135
RNU6-791P,10136
HHIPL2,10137
AIDA,10138
BROX,10139
FAM177B,10140
DISP1,10141
NDUFB1P2,10142
CAPN8,10143
SNRPEP10,10144
PHBP11,10145
ACTBP11,10146
CICP5,10147
RNU6-1319P,10148
RN7SKP49,10149
FBXO28,10150
MIR320B2,10151
RNU6-1008P,10152
WDR26,10153
AKR1B1P1,10154
DNAH14,10155
RNU6-1304P,10156
LEFTY1,10157
LEFTY2,10158
NDUFA3P3,10159
SDE2,10160
YBX1P9,10161
RN7SKP165,10162
CDKN2AIPNLP1,10163
ITPKB,10164
ITPKB-IT1,10165
ITPKB-AS1,10166
RPS27P5,10167
BTF3P9,10168
TUBB8P10,10169
TUBB8P9,10170
RNA5SP77,10171
ZNF678,10172
ZNF847P,10173
JMJD4,10174
SNAP47-AS1,10175
PRSS38,10176
MIR5008,10177
CICP26,10178
MIR3620,10179
FAM96AP2,10180
GJC2,10181
IBA57,10182
OBSCN,10183
TRIM17,10184
MIR4666A,10185
BTNL10,10186
RNA5SP19,10187
DUSP5P1,10188
RNA5S1,10189
RNA5S2,10190
RNA5S3,10191
RNA5S4,10192
RNA5S5,10193
RNA5S6,10194
RNA5S7,10195
RNA5S8,10196
RNA5S9,10197
RNA5S10,10198
RNA5S11,10199
RNA5S12,10200
RNA5S13,10201
RNA5S14,10202
RNA5S15,10203
RNA5S16,10204
RNA5S17,10205
RNA5SP18,10206
FTH1P2,10207
ISCA1P2,10208
TMEM78,10209
CCSAP,10210
RN7SKP276,10211
RNU4-21P,10212
RNA5SP78,10213
HMGN2P19,10214
TAF5L,10215
HMGB1P26,10216
PGBD5,10217
AGT,10218
CAPN9,10219
RNA5SP79,10220
RN7SL837P,10221
ARV1,10222
MIR1182,10223
C1orf131,10224
GNPAT,10225
RNA5SP80,10226
SPRTN,10227
EGLN1,10228
SNRPD2P2,10229
TSNAX,10230
LINC00582,10231
DISC1,10232
RNU5A-5P,10233
DISC1-IT1,10234
RN7SL299P,10235
SIPA1L2,10236
MAP10,10237
RNU1-74P,10238
NTPCR,10239
RPS7P3,10240
RNU4-77P,10241
MIR4427,10242
RAC1P7,10243
COA6,10244
LINC00184,10245
RNY4P16,10246
RN7SL668P,10247
SNORA14B,10248
ARID4B,10249
RPL23AP23,10250
GGPS1,10251
TBCE,10252
MTND6P14,10253
MTND5P19,10254
MTND3P8,10255
LDHAP2,10256
LYST-AS1,10257
RNU6-968P,10258
RNU2-70P,10259
ENO1P1,10260
LGALS8,10261
LGALS8-AS1,10262
RPL35P1,10263
MT1HL1,10264
RN7SKP195,10265
ZP4,10266
MTRNR2L11,10267
MTND6P15,10268
MTND5P18,10269
YWHAQP9,10270
RNU6-725P,10271
KRT18P32,10272
MIPEPP2,10273
