SYMBOL,ID
C12orf65,862
C12orf66,863
C12orf68,864
C12orf73,865
C12orf75,866
C14orf1,867
C14orf101,868
C14orf119,869
C14orf142,870
C14orf166,871
C14orf2,872
C14orf28,873
C14orf37,874
C14orf39,875
C14orf79,876
C14orf80,877
C14orf93,878
C15orf26,879
C15orf27,880
C15orf39,881
C15orf40,882
C15orf41,883
C15orf48,884
C15orf59,885
C15orf60,886
C15orf61,887
C16orf11,888
C16orf58,889
C16orf59,890
C16orf62,891
C16orf70,892
C16orf71,893
C16orf72,894
C16orf74,895
C16orf80,896
C16orf86,897
C16orf87,898
C16orf88,899
C16orf90,900
C17orf104,901
C17orf105,902
C17orf53,903
C17orf59,904
C17orf62,905
C17orf64,906
C17orf70,907
C17orf80,908
C17orf82,909
C17orf85,910
C17orf89,911
C17orf96,912
C17orf97,913
C18orf21,914
C18orf25,915
C18orf54,916
C18orf8,917
C19orf10,918
C19orf12,919
C19orf25,920
C19orf26,921
C19orf44,922
C19orf48,923
C19orf53,924
C19orf54,925
C19orf55,926
C19orf57,927
C19orf60,928
C19orf66,929
C19orf77,930
C1GALT1,931
C1orf101,932
C1orf109,933
C1orf114,934
C1orf115,935
C1orf122,936
C1orf123,937
C1orf131,938
C1orf146,939
C1orf159,940
C1orf177,941
C1orf194,942
C1orf198,943
C1orf21,944
C1orf229,945
C1orf35,946
C1orf43,947
C1orf50,948
C1orf51,949
C1orf52,950
C1orf53,951
C1orf56,952
C1orf61,953
C1orf65,954
C1orf74,955
C1orf86,956
C1orf87,957
C1orf94,958
C1orf95,959
C1QBP,960
C1QL1,961
C1QL2,962
C1QL4,963
C1QTNF1,964
C20orf111,965
C20orf166,966
C20orf194,967
C20orf24,968
C20orf27,969
C20orf85,970
C20orf96,971
C21orf2,972
C21orf33,973
C21orf58,974
C21orf67,975
C21orf91,976
C22orf23,977
C22orf24,978
C22orf26,979
C22orf32,980
C2CD2L,981
C2CD4B,982
C2orf15,983
C2orf40,984
C2orf42,985
C2orf43,986
C2orf49,987
C2orf69,988
C2orf70,989
C2orf73,990
C2orf81,991
C2orf88,992
C3orf14,993
C3orf17,994
C3orf18,995
C3orf33,996
C3orf37,997
C3orf38,998
C3orf52,999
C3orf55,1000
C3orf58,1001
C3orf62,1002
C3orf67,1003
C3orf70,1004
C4orf19,1005
C4orf27,1006
C4orf3,1007
C4orf33,1008
C4orf36,1009
C4orf46,1010
C4orf48,1011
C4orf52,1012
C5orf24,1013
C5orf28,1014
C5orf34,1015
C5orf42,1016
C5orf45,1017
C5orf47,1018
C5orf49,1019
C5orf51,1020
C5orf52,1021
C5orf56,1022
C5orf58,1023
C6orf1,1024
C6orf123,1025
C6orf136,1026
C6orf165,1027
C6orf201,1028
C6orf203,1029
C6orf211,1030
C6orf226,1031
C6orf47,1032
C6orf48,1033
C6orf52,1034
C6orf57,1035
C6orf62,1036
C6orf70,1037
C7orf10,1038
C7orf13,1039
C7orf26,1040
C7orf31,1041
C7orf43,1042
C7orf49,1043
C7orf50,1044
C7orf60,1045
C7orf63,1046
C7orf73,1047
C8G,1048
C8orf33,1049
C8orf58,1050
C8orf59,1051
C8orf76,1052
C9orf106,1053
C9orf114,1054
C9orf129,1055
C9orf142,1056
C9orf156,1057
C9orf163,1058
C9orf170,1059
C9orf171,1060
C9orf3,1061
C9orf37,1062
C9orf40,1063
C9orf43,1064
C9orf64,1065
C9orf69,1066
C9orf72,1067
C9orf78,1068
C9orf89,1069
C9orf91,1070
C9orf96,1071
CA10,1072
CA12,1073
CA3,1074
CA4,1075
CA7,1076
CA8,1077
CAB39,1078
CABIN1,1079
CABLES1,1080
CABLES2,1081
CABP1,1082
CABP7,1083
CABYR,1084
CACFD1,1085
CACHD1,1086
CACNA1B,1087
CACNA1D,1088
CACNA1E,1089
CACNA1G,1090
CACNA1H,1091
CACNA2D1,1092
CACNA2D2,1093
CACNA2D3,1094
CACNB2,1095
CACNB3,1096
CACNB4,1097
CACNG2,1098
CACNG6,1099
CACNG8,1100
CACYBP,1101
CAD,1102
CADM1,1103
CADM3,1104
CADM4,1105
CADPS,1106
CADPS2,1107
CAGE1,1108
CALB2,1109
CALCA,1110
CALCB,1111
CALCOCO2,1112
CALCR,1113
CALHM2,1114
CALM1,1115
CALM2,1116
CALM3,1117
CALN1,1118
CALR,1119
CALU,1120
CALY,1121
CAMK1,1122
CAMK2B,1123
CAMK2G,1124
CAMK2N1,1125
CAMK4,1126
CAMKK1,1127
CAMKK2,1128
CAMKV,1129
CAMLG,1130
CAMSAP1,1131
CAMTA1,1132
CAMTA2,1133
CAND1,1134
CAND2,1135
CANT1,1136
CANX,1137
CAP1,1138
CAPN1,1139
CAPN10,1140
CAPN2,1141
CAPN5,1142
CAPNS1,1143
CAPRIN1,1144
CAPRIN2,1145
CAPS2,1146
CAPZA2,1147
CAPZB,1148
CARD10,1149
CARD9,1150
CARKD,1151
CARM1,1152
CARS,1153
CARS2,1154
CASC1,1155
CASC2,1156
CASC4,1157
CASC5,1158
CASD1,1159
CASKIN1,1160
CASP2,1161
CASP6,1162
CASP7,1163
CASP8,1164
CASP8AP2,1165
CASP9,1166
CASR,1167
CAST,1168
CASZ1,1169
CAT,1170
CATSPERD,1171
CATSPERG,1172
CAV1,1173
CAV2,1174
CBFA2T2,1175
CBFA2T3,1176
CBFB,1177
CBL,1178
CBLB,1179
CBLL1,1180
CBLN1,1181
CBLN4,1182
CBR1,1183
CBR3,1184
CBR4,1185
CBS,1186
CBX1,1187
CBX2,1188
CBX4,1189
CBX5,1190
CBX6,1191
CBX7,1192
CBX8,1193
CC2D1B,1194
CC2D2A,1195
CCAR1,1196
CCBE1,1197
CCDC101,1198
CCDC102A,1199
CCDC102B,1200
CCDC104,1201
CCDC108,1202
CCDC109B,1203
CCDC11,1204
CCDC110,1205
CCDC111,1206
CCDC112,1207
CCDC113,1208
CCDC114,1209
CCDC115,1210
CCDC117,1211
CCDC12,1212
CCDC122,1213
CCDC124,1214
CCDC126,1215
CCDC13,1216
CCDC130,1217
CCDC134,1218
CCDC136,1219
CCDC138,1220
CCDC14,1221
CCDC146,1222
CCDC148,1223
CCDC15,1224
CCDC150,1225
CCDC154,1226
CCDC155,1227
CCDC163P,1228
CCDC166,1229
CCDC170,1230
CCDC171,1231
CCDC19,1232
CCDC24,1233
CCDC28A,1234
CCDC3,1235
CCDC34,1236
CCDC36,1237
CCDC37,1238
CCDC39,1239
CCDC40,1240
CCDC41,1241
CCDC42,1242
CCDC43,1243
CCDC51,1244
CCDC53,1245
CCDC57,1246
CCDC59,1247
CCDC6,1248
CCDC60,1249
CCDC64,1250
CCDC64B,1251
CCDC66,1252
CCDC67,1253
CCDC68,1254
CCDC69,1255
CCDC71,1256
CCDC77,1257
CCDC79,1258
CCDC81,1259
CCDC82,1260
CCDC83,1261
CCDC84,1262
CCDC85A,1263
CCDC85C,1264
CCDC86,1265
CCDC87,1266
CCDC88A,1267
CCDC88C,1268
CCDC9,1269
CCDC90A,1270
CCDC90B,1271
CCDC92,1272
CCDC93,1273
CCDC94,1274
CCDC97,1275
CCHCR1,1276
CCK,1277
CCM2,1278
CCNA1,1279
CCNA2,1280
CCNB1,1281
CCNC,1282
CCND1,1283
CCND2,1284
CCND3,1285
CCNDBP1,1286
CCNE1,1287
CCNE2,1288
CCNF,1289
CCNG1,1290
CCNG2,1291
CCNH,1292
CCNI,1293
CCNI2,1294
CCNJ,1295
CCNJL,1296
CCNL2,1297
CCNO,1298
CCNT1,1299
CCNT2,1300
CCNY,1301
CCNYL1,1302
CCR10,1303
CCRN4L,1304
CCSAP,1305
CCT4,1306
CCT5,1307
CCT7,1308
CCT8,1309
CD164,1310
CD200,1311
CD274,1312
CD276,1313
CD2AP,1314
CD2BP2,1315
CD320,1316
CD3EAP,1317
CD40,1318
CD44,1319
CD46,1320
CD47,1321
CD55,1322
CD59,1323
CD63,1324
CD81,1325
CD82,1326
CD83,1327
CD8A,1328
CD9,1329
CDADC1,1330
CDC14A,1331
CDC14B,1332
CDC16,1333
CDC20,1334
CDC20B,1335
CDC25A,1336
CDC25B,1337
CDC25C,1338
CDC27,1339
CDC40,1340
CDC42,1341
CDC42BPA,1342
CDC42BPB,1343
CDC42BPG,1344
CDC42EP1,1345
CDC42EP2,1346
CDC42EP3,1347
CDC42EP4,1348
CDC42SE2,1349
CDC5L,1350
CDC6,1351
CDC7,1352
CDC73,1353
CDCA4,1354
CDCA5,1355
CDCA7,1356
CDCA7L,1357
CDCA8,1358
CDH1,1359
CDH11,1360
CDH15,1361
CDH2,1362
CDH23,1363
CDH24,1364
CDH3,1365
CDH4,1366
CDH7,1367
CDH8,1368
CDIP1,1369
CDK1,1370
CDK10,1371
CDK12,1372
CDK13,1373
CDK17,1374
CDK19,1375
CDK20,1376
CDK2AP2,1377
CDK4,1378
CDK5,1379
CDK5R1,1380
CDK5R2,1381
CDK5RAP1,1382
CDK5RAP2,1383
CDK5RAP3,1384
CDK6,1385
CDK7,1386
CDK8,1387
CDK9,1388
CDKL1,1389
CDKL2,1390
CDKL3,1391
CDKN1B,1392
CDKN1C,1393
CDKN2A,1394
CDKN2AIP,1395
CDKN2AIPNL,1396
CDKN2B,1397
CDKN2B-AS1,1398
CDKN2C,1399
CDKN2D,1400
CDKN3,1401
CDNF,1402
CDO1,1403
CDR2,1404
CDR2L,1405
CDS1,1406
CDS2,1407
CDT1,1408
CDV3,1409
CDX1,1410
CDX2,1411
CDYL,1412
CEBPB,1413
CEBPD,1414
